,make,model,year,trim,mileage,price,monthly_payment,status,link
1248,Kia,Rio,2020,LX,"18,398 miles","$19,990",['$394/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2182822
1249,Kia,Optima,2016,LX,"73,240 miles","$16,990",['$341/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2452244
1250,Dodge,Dart,2013,Limited,"71,207 miles","$14,990",['$312/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2439175
1251,Kia,Soul,2013,base,"88,583 miles","$13,990",['$311/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2331791
1252,Dodge,Challenger,2016,SXT,"78,256 miles","$23,990",['$480/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2392823
1253,Kia,Forte,2017,LX,"54,044 miles","$16,990",['$340/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2465400
1254,Kia,Soul,2019,+,"64,801 miles","$16,990",['$341/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2056500
1255,Dodge,Challenger,2012,SXT,"58,177 miles","$20,990",['$415/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2438054
1256,Kia,Soul,2015,base,"101,695 miles","$13,590",['$301/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2300140
1257,Kia,Sportage,2018,LX,"98,883 miles","$18,590",['$385/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2292809
1258,Dodge,Challenger,2015,SXT,"82,643 miles","$21,990",['$450/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2464263
1259,Dodge,Grand,2019,SXT,"74,120 miles","$20,590",['$409/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2372464
1260,Kia,Sportage,2017,EX,"84,353 miles","$20,990",['$431/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2367798
1261,Dodge,Dart,2015,SXT,"48,489 miles","$16,990",['$345/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2405050
1262,Dodge,Dart,2013,Rallye,"104,167 miles","$12,990",['$319/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2414832
1263,Kia,Optima,2013,SX,"73,829 miles","$18,590",['$376/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2131796
1264,Dodge,Journey,2013,SXT,"93,171 miles","$14,590",['$349/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2442980
1265,Dodge,Challenger,2016,SXT,"26,241 miles","$26,990",['$507/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2304060
1266,Dodge,Grand,2018,GT,"69,215 miles","$21,590",['$427/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2304169
1267,Dodge,Grand,2019,GT,"69,339 miles","$20,990",['$397/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2390866
1268,Kia,Sportage,2020,S,"22,122 miles","$27,990",['$544/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2448564
1269,Dodge,Challenger,2021,SRT Hellcat Redeye Widebody,"2,192 miles","$94,990",['$1634/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2423288
1270,Kia,Sedona,2020,EX,"16,226 miles","$36,590",['$704/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2359610
1271,Kia,Sorento,2020,EX,"10,649 miles","$35,990",['$689/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2439082
1272,Kia,Niro,2019,S Touring,"34,569 miles","$30,990",['$601/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2433154
1273,Dodge,Challenger,2021,R/T Scat Pack,"6,062 miles","$49,990",['$883/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2434978
1274,Dodge,Durango,2017,GT,"96,701 miles","$25,990",['$520/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2460176
1275,Kia,Sedona,2018,EX,"74,603 miles","$25,590",['$503/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2203983
1276,Kia,Stinger,2018,GT2,"39,841 miles","$38,990",['$748/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2443554
1277,Kia,Sportage,2020,LX,"56,784 miles","$22,590",['$427/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2218051
1278,Kia,Soul,2012,+,"68,032 miles","$15,990",['$312/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2240113
1279,Kia,Optima,2013,EX,"98,695 miles","$14,990",['$295/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2372031
1280,Kia,Soul,2014,base,"87,778 miles","$13,990",['$279/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2150124
1281,Kia,Sportage,2018,LX,"94,889 miles","$18,590",['$365/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2340908
1282,Kia,Sorento,2016,LX,"53,480 miles","$18,590",['$352/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/1909948
1283,Dodge,Journey,2016,SE,"43,167 miles","$17,990",['$340/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2176784
1284,Dodge,Journey,2018,SXT,"74,045 miles","$18,990",['$375/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2320443
1285,Dodge,Dart,2016,SE,"90,353 miles","$14,590",['$311/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2386387
1286,Kia,Sorento,2015,SX,"82,201 miles","$20,990",['$437/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2254102
1287,Kia,Optima,2017,Premium,"102,398 miles","$17,990",['$373/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2265580
1288,Kia,Optima,2018,EX,"48,682 miles","$24,590",['$482/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2129667
1289,Dodge,Charger,2015,SXT,"64,166 miles","$24,990",['$495/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2455234
1290,Dodge,Charger,2021,R/T,"6,131 miles","$42,990",['$752/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2488147
1291,Dodge,Charger,2011,R/T,"51,839 miles","$20,990",['$421/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2457066
1292,Dodge,Charger,2015,SXT,"68,054 miles","$22,990",['$457/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2429480
1293,Dodge,Charger,2014,SXT,"99,959 miles","$18,990",['$407/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2426584
1294,Dodge,Charger,2016,R/T Scat Pack,"37,245 miles","$42,590",['$762/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2429513
1295,Dodge,Journey,2017,SE,"41,498 miles","$19,990",['$392/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2437854
1296,Kia,Carnival,2022,EX,"15,064 miles","$48,590",['$858/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2385975
1297,Dodge,Challenger,2020,SRT Hellcat Widebody,"12,364 miles","$73,990",['$1276/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2356221
1298,Dodge,Challenger,2016,R/T,"104,152 miles","$26,990",['$553/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2456939
1299,Kia,Sedona,2019,LX,"10,278 miles","$32,990",['$627/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2291262
1300,Kia,Niro,2022,EX,"7,393 miles","$43,590",['$782/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2452772
1301,Dodge,Challenger,2018,R/T,"6,538 miles","$37,990",['$726/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2459169
1302,Dodge,Charger,2020,R/T,"28,428 miles","$38,590",['$739/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2426210
1303,Kia,K5,2021,EX,"12,983 miles","$33,990",['$652/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2438697
1304,Dodge,Challenger,2019,SXT,"40,805 miles","$27,990",['$542/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2340336
1305,Kia,Niro,2022,EX,"5,241 miles","$43,590",['$781/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2428010
1306,Dodge,Challenger,2020,R/T,"11,072 miles","$38,990",['$745/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2437107
1307,Kia,Stinger,2019,GT2,"41,385 miles","$41,990",['$752/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2443517
1308,Dodge,Charger,2021,Scat Pack Widebody,"13,450 miles","$58,990",['$1031/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2416049
1309,Dodge,Durango,2015,R/T,"78,459 miles","$30,990",['$601/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2356936
1310,Dodge,Charger,2019,SXT,"21,903 miles","$34,590",['$667/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2456335
1311,Dodge,Challenger,2019,SXT,"54,937 miles","$27,590",['$535/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2452430
1312,Dodge,Durango,2021,GT,"34,467 miles","$35,590",['$684/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2290898
1313,Dodge,Charger,2013,SRT8 Super Bee,"77,158 miles","$28,990",['$567/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2432235
1314,Kia,Sorento,2020,S,"36,191 miles","$29,590",['$571/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2441121
1315,Dodge,Charger,2020,Scat Pack Widebody,"14,346 miles","$54,590",['$949/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2434132
1316,Dodge,Durango,2016,Anodized Platinum,"87,361 miles","$28,990",['$587/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2439786
1317,Kia,Telluride,2022,SX,"1,907 miles","$57,590",['$1003/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2404651
1318,Dodge,Challenger,2019,SRT Hellcat,"9,201 miles","$71,990",['$1242/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2472428
1319,Dodge,Challenger,2018,SXT Plus,"39,394 miles","$29,990",['$579/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2445815
1320,Kia,K5,2022,GT-Line,"5,565 miles","$34,990",['$670/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2312204
1321,Dodge,Charger,2011,R/T,"96,442 miles","$17,990",['$363/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2463316
1322,Dodge,Grand,2016,SXT,"87,161 miles","$16,990",['$358/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2306441
1323,Kia,Soul,2015,+,"39,582 miles","$16,990",['$343/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2357272
1324,Dodge,Charger,2018,SXT Plus,"55,049 miles","$27,990",['$528/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2417876
1325,Kia,Sorento,2016,LX,"61,700 miles","$20,990",['$416/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2457237
1326,Kia,Forte,2018,LX,"75,689 miles","$15,990",['$326/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2290690
1327,Kia,Optima,2017,LX,"81,209 miles","$16,590",['$341/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2079342
1328,Dodge,Grand,2014,SE,"39,978 miles","$19,990",['$407/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2465642
1329,Dodge,Dart,2016,SE,"76,314 miles","$14,990",['$312/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2438673
1330,Kia,Optima,2015,LX,"63,636 miles","$16,590",['$333/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2011153
1331,Dodge,Challenger,2010,SE,"49,700 miles","$19,990",['$400/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2471800
1332,Dodge,Charger,2021,Scat Pack Widebody,"11,009 miles","$56,990",['$979/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2480425
1333,Kia,Soul,2016,+,"89,835 miles","$15,990",['$334/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2403193
1334,Kia,K5,2021,EX,"6,820 miles","$35,990",['$692/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2440273
1335,Kia,Soul,2013,base,"102,285 miles","$12,990",['$314/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2357577
1336,Kia,Forte,2022,LXS,981 miles,"$26,990",['$520/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2416701
1337,Kia,Sorento,2015,EX,"42,206 miles","$22,590",['$444/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/1941940
1338,Kia,Sorento,2015,LX,"52,036 miles","$17,590",['$336/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/1909936
1339,Kia,Soul,2014,+,"52,244 miles","$15,990",['$326/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2380031
1340,Dodge,Grand,2018,GT,"77,974 miles","$19,990",['$394/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2106474
1341,Dodge,Durango,2017,Citadel,"13,967 miles","$36,990",['$712/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2388621
1342,Dodge,Grand,2019,SXT,"37,898 miles","$27,590",['$538/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2456987
1343,Dodge,Challenger,2019,R/T Scat Pack,"19,019 miles","$45,590",['$803/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2417840
1344,Dodge,Challenger,2021,SXT,"16,058 miles","$32,990",['$637/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2450289
1345,Dodge,Challenger,2016,SXT,"44,195 miles","$27,990",['$546/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2431331
1346,Dodge,Durango,2019,SXT,"30,504 miles","$29,590",['$575/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2359533
1347,Kia,K5,2022,GT-Line,"2,005 miles","$33,990",['$654/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2373854
1348,Dodge,Challenger,2018,R/T Scat Pack,"47,384 miles","$38,590",['$745/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2358651
1349,Dodge,Grand,2020,SXT,"3,793 miles","$29,590",['$573/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2484818
1350,Dodge,Charger,2021,GT,"9,960 miles","$37,590",['$722/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2429245
1351,Dodge,Challenger,2018,SXT Plus,"76,360 miles","$26,990",['$529/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2441029
1352,Kia,Stinger,2019,Premium,"28,396 miles","$33,990",['$657/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2414666
1353,Kia,Sportage,2022,Nightfall,"4,502 miles","$32,590",['$629/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2264959
1354,Dodge,Charger,2021,GT,"5,493 miles","$36,990",['$711/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2342532
1355,Dodge,Challenger,2019,R/T Scat Pack Widebody,304 miles,"$54,990",['$958/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2476274
1356,Kia,Optima,2015,LX,"101,055 miles","$13,990",['$291/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2206198
1357,Kia,Optima,2019,LX,"64,984 miles","$18,590",['$371/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2405988
1358,Dodge,Grand,2018,GT,"85,659 miles","$20,590",['$427/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2243890
1359,Kia,Sportage,2017,EX,"17,497 miles","$24,990",['$492/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2421971
1360,Kia,Optima,2012,SX,"101,815 miles","$15,590",['$335/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2322950
1361,Kia,Sedona,2009,LX,"105,111 miles","$11,990",['$288/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2354276
1362,Dodge,Dart,2015,Aero,"74,867 miles","$13,990",['$293/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2366933
1363,Kia,Soul,2014,+,"61,447 miles","$16,590",['$341/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2228958
1364,Kia,Sorento,2014,LX,"100,944 miles","$16,990",['$339/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2424807
1365,Kia,Forte,2018,LX,"11,833 miles","$17,990",['$338/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2081917
1366,Dodge,Charger,2018,SXT Plus,"105,469 miles","$22,990",['$452/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2440174
1367,Kia,Sedona,2015,SX Limited,"49,880 miles","$24,990",['$471/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2316060
1368,Kia,Telluride,2021,S,"10,885 miles","$43,990",['$789/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2311854
1369,Dodge,Durango,2019,SXT Plus,"61,488 miles","$28,590",['$549/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2311428
1370,Kia,Sorento,2020,LX,"34,659 miles","$27,990",['$545/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2482032
1371,Dodge,Grand,2019,SE,"31,697 miles","$25,590",['$500/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2351235
1372,Kia,Stinger,2019,GT2,"23,398 miles","$43,590",['$783/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2444414
1373,Kia,Forte,2021,GT,"34,585 miles","$26,990",['$526/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2421678
1374,Kia,Sorento,2020,LX,"45,349 miles","$25,990",['$499/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2306245
1375,Dodge,Journey,2020,SE Value,"13,354 miles","$25,590",['$499/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2278837
1376,Dodge,Challenger,2017,SXT,"62,288 miles","$25,590",['$493/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2451271
1377,Kia,Telluride,2021,EX,"4,157 miles","$48,990",['$855/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2450046
1378,Dodge,Durango,2021,SXT,"11,632 miles","$36,590",['$704/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2284646
1379,Dodge,Grand,2020,SE,"23,716 miles","$29,990",['$582/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2453732
1380,Kia,Niro,2019,LX,"27,706 miles","$27,990",['$545/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2463458
1381,Dodge,Durango,2018,GT,"44,988 miles","$33,590",['$651/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2393649
1382,Kia,Sorento,2022,EX,"27,285 miles","$44,990",['$810/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2462313
1383,Kia,Telluride,2022,SX,"7,015 miles","$56,990",['$997/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2462267
1384,Kia,Sedona,2020,EX,"43,614 miles","$33,990",['$658/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2452049
1385,Dodge,Charger,2020,Scat Pack Widebody,"14,837 miles","$53,990",['$938/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2373242
1386,Kia,Seltos,2021,EX,"28,800 miles","$29,990",['$578/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2461647
1387,Dodge,Grand,2019,SE,"23,321 miles","$27,990",['$544/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2220498
1388,Dodge,Challenger,2021,GT,"20,655 miles","$34,590",['$667/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2367189
1389,Dodge,Charger,2019,SXT,"46,318 miles","$26,990",['$518/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2306599
1390,Kia,Carnival,2022,SX Prestige,"18,169 miles","$60,590",['$1048/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2434924
1391,Dodge,Challenger,2016,SRT Hellcat,"3,123 miles","$62,590",['$1074/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2381521
1392,Dodge,Durango,2018,GT,"38,230 miles","$33,990",['$658/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2377817
1393,Dodge,Durango,2018,SXT,"38,146 miles","$27,990",['$536/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2090700
1394,Dodge,Grand,2019,GT,"72,182 miles","$19,990",['$382/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2348905
1395,Kia,Optima,2016,LX,"100,091 miles","$15,990",['$330/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2366993
1396,Kia,Optima,2011,EX,"79,665 miles","$14,990",['$308/mo'],[<span>Purchase in Progress</span>],www.carvana.com/vehicle/2473755
